project_id,project_name,category,status,latitude,longitude,coord_flag,start_year,completion_year,contract_amount,contractor,province,region,before_scene_count,after_scene_count,composite_valid,anywhere_ibi,anywhere_bui,anywhere_ndvi,anywhere_ndbi,anywhere_mndwi,anywhere_tcb,anywhere_tcg,anywhere_tcw,anywhere_ndti,broad_ibi,broad_bui,broad_ndvi,broad_ndbi,broad_mndwi,broad_tcb,broad_tcg,broad_tcw,broad_ndti,tight_ibi,tight_bui,tight_ndvi,tight_ndbi,tight_mndwi,tight_tcb,tight_tcg,tight_tcw,tight_ndti,before_tile_url,after_tile_url,signal_pattern,signal_interpretation,data_quality,ghost_probability,ghost_tier,coord_displacement,neighbour_mean_ibi,anomalous_vs_neighbourhood
20JA0050,"CONSTRUCTION OF FLOOD CONTROL, BARANGAY SIBULAO, ZAMBOANGA CITY",Flood Control and Drainage,Completed,7.3127517,122.2415317,ok,2020,2021,48991850.68,ROAD EDGE TRADING & DEVELOPMENT SERVICES (33140),,,204,151,True,44.104583576995104,0.8931986198014934,0.5054329902827052,0.3032925871634045,0.3600044906614254,0.2885381524667144,0.2104869392730295,0.0776158820554614,0.2623988028454347,0.3952823065471353,0.113317611665962,-0.0946685452288361,0.0186490664371259,0.0906437456176147,0.0797806616117056,-0.0131444243124086,-0.0148014126201705,0.0368771394179835,-0.99394681745908,0.1462494655060841,-0.0886543348361568,0.0575951306699273,0.048321760638897,0.0506682449230183,-0.0390052220773974,-0.0240752800342299,0.0126989780004504,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/1a69d6ec27e6cb011305e45ca32cc329-a7456e1e649a4e60d06a340bae713aa0/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/d65818ef06a53d11fbf5777705416160-f0791026478fad021cf2a23b8c34c589/tiles/{z}/{x}/{y},T-B+A+,Built nearby -- moderate coordinate offset,ok,0.35,built,confirmed_built,-0.7274445520055831,False
20DH0016,"CONSTRUCTION OF RIVER CONTROL ALONG PAGSANJAN RIVER, BRGY. MAULAWIN, PAGSANJAN, LAGUNA",Flood Control and Drainage,Completed,14.2715825,121.4541608,ok,2020,2021,47497725.51,ORANI CONSTRUCTION AND SUPPLY CORPORATION (FORMERLY:ORANI BUILDERS & SUPPLY) (05349),,,204,151,True,22.41848791194993,0.6271962187921325,0.3452731821546557,0.2359835615177187,0.3028312448305678,0.1344890506930649,0.0982848678663373,0.0580007789067923,0.2196216069249837,0.0566789267627554,0.0431997296090282,-0.0271614365020938,0.0160382931069343,-0.0008194998341599,0.0189193096053861,-0.0028044314256502,-0.009086460802642,-0.0043422307772884,-0.0157393992312469,-0.0416278542767557,0.0306294665841909,-0.0109983876925647,-0.0382920700845757,0.0442292212606639,0.0039229901052068,-0.0158247338335464,0.0019958350303077,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/947b01625735f8f0ee06db63981ab2b5-5e8901b02108fc567817a8e634eabd6d/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/122003660c1078af2d207425d46111f4-d093748cd8f9888ade31b57ff8d8fadb/tiles/{z}/{x}/{y},T-B+A+,Built nearby -- moderate coordinate offset,ok,0.35,built,confirmed_built,-0.7274445520055831,False
21MD0056,"REHABILITATION/IMPROVEMENT OF RIO GRANDE DE MINDANAO FLOOD CONTROL (KUDARANGAN SECTION-PHASE II), MIDSAYAP, NORTH COTABATO",Flood Control and Drainage,Completed,7.0306333,124.5124889,ok,2021,2021,9800297.14,K.A. BUILDERS & SUPPLY (27821),,,246,239,True,99.85377778850372,0.4985237204959003,0.1526815756973935,0.1145860760257555,0.4280544585683661,0.1038667506434022,0.0359751646775752,0.0711725430518389,0.1953406008908251,-1.8805436677241567,0.0779112445423254,-0.1185109158211777,-0.0405996712788522,0.1368940702517232,0.0095298501616583,-0.038637330977069,0.0134065356709017,0.0493599096675563,1.163137935661838,0.2158136199806584,-0.2021370433337152,0.0136765766469431,0.1698614132130329,-0.0094326139845355,-0.0433475398780513,0.0255505446623432,0.0435034668932041,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/4199e98948ad2d4c294ef5327004d5ea-aa742d80e72a039cab063a2c173e9543/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/7c2d6a83afb3ab3bc394658542777f14-fc3b8db81bdf60ea5e227f7151d25198/tiles/{z}/{x}/{y},T+B-A+,Scattered signal -- possible partial construction,ok,0.324,built,confirmed_built,-0.7274445520055831,False
21CL0069,"CONSTRUCTION OF SLOPE PROTECTION/FLOOD CONTROL AT STO. TOMAS RIVER DOWNSTREAM, NORTH APPROACH, STA. 0+308 - STA. 1+008, SAN FELIPE, ZAMBALES",Flood Control and Drainage,Completed,15.0705206,120.06892,ok,2021,2021,37631921.12,HIGH STRENGTH DEV. CORPORATION (31976),,,246,239,True,0.6851677233831315,1.267814698240787,0.0799016201725874,0.5022533984605405,0.3455938754872306,0.0835548708472401,0.0213831140238791,0.023102575648576,0.370096674094231,-1.5683241927330878,0.3604249341551767,-0.221058298752753,0.1393666354024235,0.0522388967422138,-0.0177848682872576,-0.0789552025638275,-0.0177774819621481,0.1238935776297179,-2.342941420230906,0.4007104435862688,-0.24050364622519,0.1602067973610788,0.0480991361611953,-0.023349323472241,-0.079803389709752,-0.014141512818199,0.1067385797254518,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/5a4215f3dc949abcbf1edfb2ed88434f-a1b7c8b7b67c98d9403a2be14f6f4d7c/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/b840d84e4994f4ba3dad6e2528c9a80b-d116be724fec53d50159c3e6e6256f43/tiles/{z}/{x}/{y},T-B-A+,Built within 150m but coordinate displaced (verify GPS first),ok,0.6,suspect,coord_displaced,-0.7274445520055831,False
21OB0077,"CONSTRUCTION OF SLOPE PROTECTION INCLUDING SITE DEVELOPMENT ALONG LAGUNA LAKESHORE (PACKAGE 2), LOWER BICUTAN, TAGUIG CITY",Flood Control and Drainage,Completed,14.4931778,121.0648886,ok,2021,2021,91471541.54,J.C. UYECIO CONSTRUCTION AND DEVELOPMENT COMPANY (34910) / DAHL CONSTRUCTION CORP. (FORMERLY: DAHL CONSTRUCTION) (8931),,,246,239,True,9.199511856529224,1.131317683957176,0.1493379530463699,0.4657674716004533,0.3747815553699712,0.2024911195531487,0.1307892976820469,0.0658092887580394,0.2853173931749029,-1.5680605841201334,0.252803660009866,-0.1547998326290964,0.0980038273807694,0.0549073529401642,0.0503166946759138,-0.0586981243062165,-0.0269145862145379,0.0644221891696867,-1.5098941712274574,0.4565782273896853,-0.2588732290151919,0.1977049983744934,0.0602924829293095,0.0850765555421282,-0.1137523219223851,-0.0605986724269719,0.0905162540442863,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/a5c8a1858e93ab063f52f51b0ac0b2f7-62ad3e91a8ccdfbde8794ff221ee5adf/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/6ae63faec11d00cbe67500272ed753d7-0ccac93c1849867aa242850b178fa758/tiles/{z}/{x}/{y},T-B-A+,Built within 150m but coordinate displaced (verify GPS first),ok,0.512,suspect,coord_displaced,-0.727444552005583,False
21BH0049,"CONSTRUCTION/IMPROVEMENT OF FLOOD CONTROL STRUCTURE SINAOANGAN SUR, STA. 0+000 - STA. 0+385",Flood Control and Drainage,Completed,16.7008922,121.6233524,ok,2021,2021,49000000.0,V.B. MANUBAY CONSTRUCTION (32705),,,246,239,True,7.65647663699677,0.1825729495846973,0.4266293231329523,0.0722712771946212,0.2032965113172715,0.0492534176871179,0.1349626250442117,0.1617860071346163,0.1776848388356972,0.2538053610464325,-0.100274334477633,0.0538971890090574,-0.0463771454685755,0.0022389370533118,-0.003829406838595,0.0197078284277734,0.0166166300627618,-0.0449748335518114,-0.3577961921629255,-0.0862540984347587,0.0494335743491524,-0.0368205240856062,-0.0167070941161154,-0.0144363919602668,0.0167337204356239,0.011924636680296,-0.023275793649443,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/e90e9829a2b51e62f1f825eb5cf7b211-8bf6fb8822ac878c386a57c35e9c55f0/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/adb0ad43538f6d900ac1dc408d696df0-0f98d4640c2bd5c07fa0801a326325d9/tiles/{z}/{x}/{y},T-B+A+,Built nearby -- moderate coordinate offset,ok,0.35,built,confirmed_built,-0.7274445520055831,False
20OD0134,"CONSTRUCTION OF FLOOD CONTROL WALL ALONG THE BANK OF CREEKS ALONG KABATUHAN ROAD, BRGY. 168, CALOOCAN CITY",Flood Control and Drainage,Completed,14.7408817,121.0085217,ok,2020,2021,28604260.39,"PERSAN CONSTRUCTION, INC. (FORMERLY: PERSAN CONST. (2852)",,,204,151,True,2762.2750247780727,0.5325453680127735,0.1857085739277748,0.1336922561749037,0.1996979715267124,0.1339022609472275,0.0822123131498694,0.262338032707572,0.1248723602395154,-7.174459029150691,-0.0071290178527549,0.0035192700533328,-0.0036097477994221,0.0002632751241021,-0.0452386406544531,0.0092071823008646,0.0243191303923311,-0.0057698837980515,2.2022401511777216,-0.0390038601813452,0.0239385172912599,-0.0150653428900852,-0.0070713829761825,-0.0442364282570295,0.0104353529410652,0.0181539528762142,-0.0157600859515382,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/0af885d4cd9e115826f019344d4de490-f72ba3d4b1c2a1a20a9a0e047002d35b/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/7ad095f749e3159c4247a0924ddc10d6-dad336b0df62ae5e2e3df8900c3a2d67/tiles/{z}/{x}/{y},T+B-A+,Scattered signal -- possible partial construction,ok,0.35,built,confirmed_built,-0.727444552005583,False
20AH0036,"CONSTRUCTION OF RIVERBANK PROTECTION AT BRGY. UMANDAY, BUGALLON, PANGASINAN",Flood Control and Drainage,Completed,15.9337239,120.2208445,ok,2020,2021,27930000.0,ST. ALMERS CONSTRUCTION AND ENTERPRISE (42876),,,204,151,True,59.84348124403871,0.6325657965106465,0.187532434130704,0.2222266272350783,0.3029051063600215,0.0675972218871116,0.0708491915654391,0.0491757654979824,0.1704510453309681,0.389380614730048,-0.0290774851772345,0.0106963397689237,-0.0183811454083107,0.0124480437231537,-0.0053639229374823,0.0036946646033848,0.0066106755100468,-0.0250336236576121,0.0389178593454409,0.2167213201907765,-0.1535008021525805,0.0632205180381959,0.1064576504633228,0.0170074715538663,-0.0379945504428253,-0.0030656530051865,0.0287313055228363,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/df9190fac539c870ac1d863d39fbe96a-ad268d9d86398520bca7ea5342b167d5/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/6bd85177ab28dfa639d2257f8e18c5d0-166b25c55ac0717f2e4903b1a8d40909/tiles/{z}/{x}/{y},T-B+A+,Built nearby -- moderate coordinate offset,ok,0.35,built,confirmed_built,-0.7274445520055831,False
20DQ0126,"ORGANIZATIONAL OUTCOME 2: PROTECT LIVES AND PROPERTIES AGAINST MAJOR FLOODS - FLOOD MANAGEMENT PROGRAM - CONSTRUCTION/ MAINTENANCE OF FLOOD MITIGATION STRUCTURES AND DRAINAGE SYSTEMS - CONSTRUCTION OF REVETMENT FROM BALUCTOT RIVER, EAST SIDE, CAVITE",Flood Control and Drainage,Completed,14.2895999,120.9816751,ok,2020,2021,48249880.64,N.B. AVILA CONSTRUCTION (13751),,,204,151,True,2.550336861103977,0.7697587440280571,0.2297157303326018,0.2363129625386038,0.270021793988887,0.1515681059069931,0.0943741427525878,0.0730531613782048,0.3061014460766249,-0.3936319512140133,0.1463723963383301,-0.0963533535597567,0.0500190427785734,0.0073038050478577,-0.0084099515256508,-0.0316514539773339,-0.0113865362761632,0.0636407159228862,-0.3917661900296784,0.3948661950194611,-0.291123300073376,0.103742894946085,0.13831883380072,0.0190067176355056,-0.0930295873141228,-0.010276096363154,0.1620481134658615,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/0f261553b256879e3731845b6633f481-6a7c6a25b870d3f9db79f27696915a61/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/0bbcd3f08efd4664a7a63b588895ba76-d2bb267a83db5a8a37f5bbf79f8d50cc/tiles/{z}/{x}/{y},T-B-A+,Built within 150m but coordinate displaced (verify GPS first),ok,0.6,suspect,coord_displaced,-0.7274445520055831,False
20GP0013,"CONSTRUCTION OF RIVER CONTROL ALONG PANAY RIVER BASIN, BRGY. PANGPANG NORTE, MAMBUSAO, CAPIZ",Flood Control and Drainage,Completed,11.4335556,122.6131294,ok,2020,2021,19417997.59,SBF CONSTRUCTION & DEVELOPMENT CORPORATION (11470),,,204,151,True,1.3832248603080184,0.7897203238083825,0.2624563426185869,0.2650964065885616,0.3889356912162763,0.0498017626434565,0.0826646842759102,0.0849303057111799,0.2374441651958673,-0.6119103571368184,0.1719673333854084,-0.1310973456382197,0.0408699877471888,0.0764611744369289,-0.0510566894683632,-0.0477352765755587,0.0268290330393432,0.0538667082200916,-5.685432162730626,0.3076753947783906,-0.226758959449888,0.0809164353285024,0.1461584365830363,-0.0406872274782678,-0.0611370395152145,0.0274758109239994,0.0623434475850281,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/f44912a32077a030d1019a7c021a5961-0b50d5326ebd8456f8a95a82083a42bf/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/e3bdc0d40dad5623e479473a79f8abf1-8407cf30222fd7d34c43430d3759a2ad/tiles/{z}/{x}/{y},T-B-A+,Built within 150m but coordinate displaced (verify GPS first),ok,0.6,suspect,coord_displaced,-0.7274445520055831,False
21BH0093,CONSTRUCTION OF VIRGONEZA FLOOD CONTROL PROJECT,Flood Control and Drainage,Completed,16.6999935,121.6228172,ok,2021,2021,53075000.0,"C.R. DOMINGO CONSTRUCTION AND POWER DEVELOPMENT, INC. (FOR. C.R. DOMINGO CONSTRUCTION, INC.) (2992)",,,246,239,True,6.842301093157288,0.1458790642091558,0.4359879350202463,0.0722712771946212,0.1058505355698996,0.1059602041594685,0.1325960688456893,0.0694218137457966,0.1776848388356972,0.4941949031842184,-0.1829983857193782,0.0989868505579757,-0.0840115351614026,-0.0118881232170886,-0.0066926034799523,0.0381963282036844,0.0261610439296678,-0.0727772854918359,0.5964775083127545,-0.2913155388917361,0.1606651715025529,-0.1306503673891833,-0.0218453765219162,-0.0025068167488367,0.0643581707981597,0.0376105594295381,-0.1027717416076472,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/5b9693190cb0f5b5f49c9b6e19d51d88-ae4658490efd9da479aa2b0a73a017eb/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/dc888aa6ffac4397ff2fe5ba07bdf065-c86155dde95d02dbd6de829214b13786/tiles/{z}/{x}/{y},T+B+A+,Built at coordinate -- construction confirmed,ok,0.276,built,confirmed_built,-0.7274445520055831,False
21IA0074,"REHABILITATION OF CATMON FLOOD CONTROL ALONG BILIRAN CIRCUMFERENTIAL ROAD, NAVAL, BILIRAN",Flood Control and Drainage,Completed,11.5266139,124.4267806,ok,2021,2021,14223546.45,BNL CONSTRUCTION (15725),,,246,239,True,0.7080515229766001,0.5940579348968418,0.2727704593075999,0.1832243364926326,0.1822486412478323,0.0937381058206782,0.1669240562301129,0.0432455527842044,0.2350971970211887,-0.0745591339040159,-0.0048450450098198,-0.0166149418009621,-0.0214599868107819,5.764306621733372e-05,-0.0102129583465842,-0.0016600203435599,0.010049574313343,-0.0008428826187825,-0.2612607438160799,0.1591805317456388,-0.1244062122890962,0.0347743194565425,0.0391007936228722,-0.0243948960420219,-0.0384579598185433,0.005888324004819,0.0682624922528511,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/08038b27f71b69d0e175c5e353394ec9-3dd8f7b29ee54efac10be8466c1917e7/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/b2f951e5555ebac3e328a4763d831378-a9b4358bc38c59231ffaec7120be5da9/tiles/{z}/{x}/{y},T-B-A+,Built within 150m but coordinate displaced (verify GPS first),ok,0.6,suspect,coord_displaced,-0.7274445520055831,False
19D00050,"PROTECT LIVES AND PROPERTIES AGAINST MAJOR FLOODS FLOOD MANAGEMENT PROGRAMCONSTRUCTION / MAINTENANCE OF FLOOD MITIGATION STRUCTURES AND DRAINAGE SYSTEMS CONSTRUCTION OF REVETMENT ALONG SILANG- STA. ROSA RIVER, BRGY. LOMA, BIÑAN CITY, LAGUNA",Flood Control and Drainage,Completed,14.2760592,121.0712897,ok,2019,2021,62658250.97,DMLC BUILDERS (36650),,,43,41,True,2.955439593548345,0.6889412352185207,0.4260625579132232,0.2124038800140278,0.24879725554285,0.1177029684968293,0.1124701231852173,0.0785202030360698,0.2531733648996402,0.0372462997031567,-0.0324356054483488,0.0190383053714146,-0.0133973000769341,-0.009145797504787,-0.0204335618556947,0.0004032408905524,0.0091148208980515,-0.0121773361168295,-0.0102091571994516,0.0302784107563824,-0.0258045509055371,0.0044738598508453,0.0131340068843905,0.0080955544606441,-0.0149142067508422,-0.0034753146702888,0.0006571570062096,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/6c1052f441368e6688bcc30a2571db62-5261e0b198db031623c45ea99bcaec79/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/cefd09faf8f2089adc14e3a74e3f1146-3b382aa34b4f4c8f7353df8ecc49ce06/tiles/{z}/{x}/{y},T-B-A+,Built within 150m but coordinate displaced (verify GPS first),ok,0.6,suspect,coord_displaced,-0.7274445520055831,False
21DF0111,"ORGANIZATIONAL OUTCOME 2 : PROTECT LIVES AND PROPERTIES AGAINST MAJOR FLOODSFLOOD MANAGEMENT PROGRAMCONSTRUCTION/REHABILITATION OF FLOOD MITIGATION FACILITIES WITHIN MAJOR RIVER BASINS AND PRINCIPAL RIVERSCONSTRUCTION OF REVETMENT ALONG IMUS RIVER,",Flood Control and Drainage,Completed,14.3721083,120.9430667,ok,2021,2021,96500000.0,"FROMARC BUILDERS & GEN. MERCHANDISE (26244) / TRIPLE 8 CONSTRUCTION & SUPPLY, INC. (FORMERLY TRIPLE 8 CONST. & SUPPLY) (10684)",,,246,239,True,0.8188951780012462,0.8534860357450313,0.1894725349052887,0.276187670309973,0.3459291712624095,0.1385521621458232,0.0548872444696724,0.0456517103627324,0.3065025458314444,-2.079882774242508,0.4617834640837875,-0.3200922640534706,0.1416912000303169,0.1223821591106554,0.0189215638580034,-0.110921125574958,-0.0246074025758184,0.1570821555191323,-1.7368901953403846,0.5220317157518263,-0.3706925770684163,0.1513391386834098,0.1583574892620434,0.0284767550379051,-0.122990497047479,-0.0262322240445286,0.1779978536860139,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/4bd02e364775ca208ba5536869720b5c-ffaed9eb68aea11b9a921ef23e2df4dc/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/bf27c24dce3fcf20ba554a09dd0cf84c-828914c223a8c70602432d5cdc2b3a1d/tiles/{z}/{x}/{y},T-B-A+,Built within 150m but coordinate displaced (verify GPS first),ok,0.6,suspect,coord_displaced,-0.7274445520055831,False
20HH0051,"OO2: PROTECT LIVES AND PROPERTIES AGAINST MAJOR FLOODS - FLOOD MANAGEMENT PROGRAM - CONSTRUCTION / MAINTENANCE OF FLOOD MITIGATION STRUCTURES AND DRAINAGE SYSTEMS -  CONSTRUCTION OF FLOOD MITIGATION STRUCTURE ALONG GUADALUPE RIVER, BRGY. SAPANGDAKU, CE",Flood Control and Drainage,Completed,10.3021592,123.8681825,ok,2020,2021,27334112.5,WIN CONSTRUCTION (25379) / ARQ BUILDERS (35966),,,204,151,True,935.0722422964988,0.7841042517294161,0.4296881037406846,0.2425420483313794,0.3660451340343903,0.9303078906074168,0.1671935834847391,0.0832496744103729,0.2135442132940161,7.535777488413502,0.072612767240232,-0.0349015405494711,0.0377112266907608,-0.0075339006872657,0.0353497877571768,-0.0183862855985558,-0.0370949123184757,0.0152412211823832,2.104461955564236,0.1132760483003849,-0.0680855361416647,0.0451905121587202,0.0312665853700825,0.0539163179013903,-0.0459191667665814,-0.0376087708290055,0.0012895990544087,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/468a4a43e193d26f44b09c83a1221983-0a350216bae24643e8c1b79908a9e425/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/6a9478ae06b3614de2a867a6d1cfd99c-aa4298972f6366e60d4f116d8c921147/tiles/{z}/{x}/{y},T+B+A+,Built at coordinate -- construction confirmed,ok,0.182,built,confirmed_built,-0.7274445520055831,False
19OA0087,CONSTRUCTION OF PUMPING STATION BRGY. TANONG MALABON CITY,Flood Control and Drainage,Completed,14.6598151,120.9555215,ok,2019,2021,14699037.34,CARRY-ON CONSTRUCTION (8014),,,43,41,True,1618.859474299136,0.3192104757694187,0.2403801106256746,0.2604218415602579,0.2852189822736183,0.3590460338331759,0.0443132475771009,0.0493975046277046,0.2468840644241764,-7.617360302669983,0.00559035895402,0.0344052903019643,0.0399956492559843,-0.0989720023761692,-0.007569516615284,0.0061348188708946,-0.0130710242367106,0.008412345750371,-36.93541494369635,-0.0312529364471559,0.039650891718189,0.008397955271033,-0.0673100082930559,-0.0038555268384292,0.0091355756437702,-0.004966544150567,0.0221687245939795,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/396470be9e3f00fa574315d8d877a216-088ae06b1d6fa836c6ef54b5e4043973/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/e574577f21a5e44826b96b8eb5ce3380-9f114ce7fbb4d62dd56024877cda3621/tiles/{z}/{x}/{y},T-B-A+,Built within 150m but coordinate displaced (verify GPS first),ok,0.6,suspect,coord_displaced,-0.727444552005583,False
21PD0053,"LOCAL INFRASTRUCTURE PROGRAM-CONSTRUCTION OF DRAINAGE CANAL AT PUROK 2 WEST BAYAN PARK BARANGAY, BAGUIO CITY",Flood Control and Drainage,Completed,16.4268286,120.6046892,ok,2021,2021,955440.92,BOTJACK CONSTRUCTION (45515),,,246,239,True,812.6087643940924,0.2227952309676066,0.2581121043156623,0.0917226002927126,0.15298350875705,0.0584519799094647,0.0682484700340777,0.0283059204950928,0.1635417745699178,2.229767909121953,0.0111547335531932,-0.0057815929907948,0.0053731405623984,-0.0108765873764256,-0.0044178124843719,4.755275705304661e-05,-0.0009866690236719,0.007794361586957,-0.0859649654825764,-0.0021842990739028,0.0066631380612425,0.0044788389873397,-0.0312845452920801,-0.0157754472442687,-0.0015057416610722,-0.0030065682397336,0.0054676970515419,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/2fa926aceb7f63ba6fe197dbe4c356d8-c4de203af9a5c87998eb378894755202/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/ca1684c7a9c5f59e8f72858d726e1db2-317e4f1fea645d8f544f3048fce979a6/tiles/{z}/{x}/{y},T-B+A+,Built nearby -- moderate coordinate offset,ok,0.35,built,confirmed_built,-0.7274445520055831,False
