project_id,project_name,category,status,latitude,longitude,coord_flag,start_year,completion_year,contract_amount,contractor,province,region,before_scene_count,after_scene_count,composite_valid,tight_ibi,tight_bui,tight_ndvi,tight_ndbi,tight_mndwi,tight_tcb,tight_tcg,tight_tcw,tight_ndti,broad_ibi,broad_bui,broad_ndvi,broad_ndbi,broad_mndwi,broad_tcb,broad_tcg,broad_tcw,broad_ndti,anywhere_ibi,anywhere_bui,anywhere_ndvi,anywhere_ndbi,anywhere_mndwi,anywhere_tcb,anywhere_tcg,anywhere_tcw,anywhere_ndti,before_thumb_url,after_thumb_url,signal_pattern,signal_interpretation
20AA0004,"CONSTRUCTION OF FLOOD MITIGATION STRUCTURE ALONG LAOAG RIVER BASIN TRIBUTARY, BACSIL-LATAAG-SAN MATEO FLOOD CONTROL, LAOAG CITY, ILOCOS NORTE",Flood Control and Drainage,Completed,18.1712128,120.6322608,ok,2020,2020,28792859.4,FR ESPIRITU BUILDERS AND DEVELOPMENT CORP. (FORMERLY: FR ESPIRITU JR BUILDERS) (36719),,,242,170,True,-0.8491686541180573,0.48779118479206657,-0.33159154077458325,0.15619964401748343,0.15990156980446676,0.12699098544513635,-0.11272916896293338,-0.0802667004084936,0.10646977099402953,-0.9804290423622473,0.2223579286815278,-0.13710342443217904,0.08525450424934873,0.0253361177351616,0.04438229765553709,-0.04633097653431913,-0.04169390362340213,0.07719588053342182,38.84710987424852,1.095004374255281,0.3544937788167586,0.3692804333808717,0.35532153965698715,0.24815003397353003,0.096978588649258,0.019783468313515212,0.365965446589407,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/a1b0cbf99344a37d937f8cb97600e16f-84e959e87dc41ef3b890198d0554edb2:getPixels,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/0e3297263b183f8fe0faade3e9c4d6a1-3bc79d0753110fe67457f1cd35f07662:getPixels,T-B-A+,Built within 150m but coordinate displaced (verify GPS first)
20DC0053,"LOCAL PROGRAM, LOCAL INFRASTRUCTURE PROGRAM, FLOOD CONTROL AND DRAINAGE, DRAINAGE/PROTECTION WORKS, REPAIR/REHABILITATION OF DRAINAGE SYSTEM, BRGY. PANTAY MATANDA, TANAUAN CITY, BATANGAS",Flood Control and Drainage,Completed,14.1197306,121.119025,ok,2020,2020,959668.0,ARSVICO CONSTRUCTION AND DEVELOPMENT CORP. (FORMER (23518),,,242,170,True,-1.1465478705792091,0.09801725284965265,-0.034547992483976595,0.06346926036567604,-0.05012131327634527,0.0030553491714502418,-0.009731158129667692,-0.025879335212121417,0.045946825108357243,-0.46787779549957953,0.006802193321143377,0.007840301519968295,0.014642494841111658,-0.026184667534820658,-0.003134249564753498,0.0016622507846909998,-0.005962747424308008,0.004020866477198348,111.86733482118491,0.3477475343048875,0.24624973889320234,0.19000951790434573,0.12353784199397333,0.0813095271423459,0.07713573746271432,0.08108057212531566,0.2571463599790635,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/c1f12c45c3607681fe3f5d4bf177057d-08603f21b372464442277f7a05da3de8:getPixels,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/809c70edaba7a510ba3c99330cf4f0b3-1a752fe675668b03789d71c6cb892a1b:getPixels,T-B-A+,Built within 150m but coordinate displaced (verify GPS first)
20DI0036,"CONSTRUCTION OF RIVER CONTROL ALONG MAITIM WATERWAYS, (NEAR MAITIM BRIDGE), BRGY. MAITIM, BAY, LAGUNA",Flood Control and Drainage,Completed,14.1886783,121.2597453,ok,2020,2020,19588487.0,11 DIAMOND EAGLE CONSTRUCTION CORPORATION (FORMERLY:11 DIAMOND EAGLE CONSTRUCTION) (33328),,,242,170,True,-45.57755574850549,0.33556373565122405,-0.23357077702628282,0.1019929586249412,0.10899699825823962,-0.012906470207825845,-0.04741895141934561,0.008766824548608903,0.04091101340178003,-3.9736600086733054,0.22443898773631474,-0.15353599618128297,0.07090299155503181,0.0880288964048156,-0.033453431806236354,-0.047874561574648346,0.011485979330452659,0.03007835859206943,128.68887138390593,1.112134107726964,0.2973436537203126,0.308389359169132,0.8444175742280351,0.11208013306781656,0.10966987260878089,0.1792492805723101,0.18237392359633867,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/9b77cca2b0b30f11892eea319f707430-e7d26b6ef988621f3cda0ee53c96b4ba:getPixels,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/b9f8d1d80b721bb865813edd7be88b99-1e50936c701dbec9d6de565e36cd6594:getPixels,T-B-A+,Built within 150m but coordinate displaced (verify GPS first)
20JD0064,"CONSTRUCTION OF FLOOD CONTROL BOX CULVERT OWAON, DAPITAN CITY, ZAMBOANGA DEL NORTE",Flood Control and Drainage,Completed,8.6184275,123.3900205,ok,2020,2020,2943720.28,WESTMIN ENTERPRISES & CONSTRUCTION SERVICES (20989),,,242,170,True,-0.11919933037613047,0.032285187484163536,-0.003251721891683198,0.029033465592480313,-0.01844533340524584,-0.02044526946530784,-0.009154742310009492,0.0055263996286486925,-0.006201204799199796,-0.06238943753657874,-0.02061499448378713,0.022864189961269786,0.0022491954774826197,-0.014023091478146357,-0.022929250842611,-0.0012139314734491086,0.008631164286063468,-0.037083272636290646,1.111890963117035,0.3082133404985796,0.22155074901833716,0.16822131773748816,0.31303014615627467,0.08391720675118264,0.06013351683318616,0.04427281746603548,0.15576855478871035,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/f71c1608d91dd102281cccf3fc65b37e-b95bc2d4e225a2c21a8389cc4f93fdf3:getPixels,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/6ea00c8e87d3fe2d9ff914667e7c55f3-554ce7fc4e23f74da4413b1644c0cff2:getPixels,T-B-A+,Built within 150m but coordinate displaced (verify GPS first)
19OI0155,"CONSTRUCTION OF SLOPE PROTECTION ALONG ZAPOTE RIVER (UPSTREAM), LAS PINAS CITY",Flood Control and Drainage,Completed,14.3986486,121.0021072,ok,2019,2020,115716539.13,"E. F. CHUA CONSTRUCTION, INC. (37826)",,,222,217,True,0.9711617470179754,-0.04575136936863424,-0.01646943983834982,-0.062220809206984036,0.10493542177460127,0.00986083462214479,-0.002356168317900026,0.029446951013850496,-0.03822624798270845,1.2451851243027994,-0.09764418635336115,0.0363847011798188,-0.06125948517354232,0.044098014971513194,-0.01573481419163327,0.01391833652029714,0.03483299152076545,-0.04845388704852031,10.214095278197927,0.5370606327565817,0.3697476337055969,0.1071964743679324,0.3119411098179432,0.09270127591118216,0.13331097288504246,0.14102743588685987,0.11630580842426291,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/e8dfc317cdb2f31c4f01f0bcb663a337-d7b884a2cd9cf2f72e923281ffd50a9a:getPixels,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/411eada1b75adaaa0ac4292ba8c0d955-292ec36f2c4e41f78a9492f236bf5698:getPixels,T+B+A+,Built at coordinate -- construction confirmed
19EF0135,"CONSTRUCTION OF ABO-ABO FLOOD CONTROL, BARANGAY ABO-ABO, SOFRONIO ESPAÑOLA, PALAWAN",Flood Control and Drainage,Completed,9.1559856,118.1139797,ok,2019,2020,4890088.3,PALBIC CONSTRUCTION AND SUPPLY (42744),,,222,217,True,2.4291108167043163,-0.25816534545993075,0.07259994472274145,-0.1855654007371893,0.17099013016037642,0.017296153608811433,0.030675104923087355,0.09212709972659508,-0.12996493944780665,2.855878921957047,-0.3801341042745978,0.17928279561523858,-0.20085130865935907,0.07284311522570094,-0.03732119704302133,0.06237298154712802,0.0971945682630224,-0.1768661755141418,15.763064305815961,0.5165537010241879,0.4687385999831952,0.1933499332695379,0.3406779776637341,0.15860912020392715,0.16625693408846856,0.2717207637757063,0.15486415428994385,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/320f5e238bf248e1f6d81266de124199-6611a0cc0cbf5065a6d481099ac7b82c:getPixels,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/cc86e65dbffb4e114ddf9f478a60fa02-72aa9952dcbe2633e2d36b88e7dc35bc:getPixels,T+B+A+,Built at coordinate -- construction confirmed
18OH0018,"PROPOSED CONSTRUCTION OF RETAINING WALL-ESTERO DE STO. NIÑO (PHASE III),PASAY CITY",Flood Control and Drainage,Completed,14.53181,120.9994067,ok,2018,2020,44901973.79,ST. TIMOTHY CONSTRUCTION CORPORATION ([REVOKED] 39196),,,0,19,False,-53.79949722712464,0.04947576555979555,0.09134690261206993,0.14082266817186542,-0.3336051959827991,0.35304854936724905,-0.09917278613957925,-0.2123168727642091,0.07634710482864156,-22.114675778959246,-0.025819586461672275,0.12751609147336365,0.10169650501169143,-0.3176666516917778,0.356214900746609,-0.0902254159424489,-0.20393208504327218,0.05671224984989358,211.9979689237332,0.16808499192314227,0.4327757176994426,0.21596857077221074,-0.18376382719580242,0.4419645875126124,-0.0056836025618016844,-0.16086379646211865,0.1805976553161313,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/60ce479262e29494c2a2c6628a0c9ef0-b2724179c12434cc336de2dc0e72a11e:getPixels,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/f56763aea353edf6bafe9571abe330a5-a4e7d8a59c2c21a455b7a938eb4d89b9:getPixels,T-B-A+,Built within 150m but coordinate displaced (verify GPS first)
20DN0080,"CONSTRUCTION OF DRAINAGE AT MONTE VISTA SUBDIVISION, BRGY. STO. NIÑO CAINTA, RIZAL",Flood Control and Drainage,Completed,14.5817533,121.1192953,ok,2020,2020,4949453.12,128 DRAGON CONSTRUCTION AND SUPPLIES (35408),,,226,161,True,34.63720214524974,-0.04579477647957214,0.015735848893102023,-0.03005892758647011,0.011023012541045436,-0.01939304601714648,0.010470308776319067,0.019564957125375853,-0.0003336581755750742,13.746885415348945,-0.02776565106819534,0.016543386198723035,-0.011222264869472302,-0.004832501130742517,-0.034639581586933844,0.012502508479358262,0.020762345146247134,-0.00372261567566721,1239.192116782211,0.1367502779865169,0.19884622978606223,0.08999414936076162,0.11027407067894984,0.023132654654979712,0.07129141375720505,0.09288685370683669,0.11256271301215878,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/178b4e6ca34bf2079372d150acd7b36e-523a9fa56fef3e6e1f017fe23ff12c9f:getPixels,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/71be3f4d1395bf975df09c206fb5fa01-c02ab59e33c18ba51002a7b6c3d5e997:getPixels,T+B+A+,Built at coordinate -- construction confirmed
20IL0043,"CONSTRUCTION/MAINTENANCE OF FLOOD MITIGATION STRUCTURES AND DRAINAGE SYSTEMS, CONSTRUCTION OF LAWIGAN FLOOD CONTROL ALONG JCT. HIMAY-ANGAN-SILAGO-ABUYOG-BDRY. ROAD (S00228LT)",Flood Control and Drainage,Completed,10.2897033,125.1231456,ok,2020,2020,29400000.0,A.C. RIVERO DEVELOPMENT CORPORATION (5122),,,226,161,True,-0.35954527048862145,0.25724780223491933,-0.15581907088623864,0.10142873134868063,0.03198667004541562,-0.04762272123759012,-0.06170949211360831,-0.0017792781259203718,0.054944438565002494,-0.9480850720185606,0.11712040106469501,-0.04259365420550408,0.07452674685919092,-0.03954908824433809,-0.0453418987042907,-0.015265870430479623,-0.005205943739049456,-0.003484805173096873,7.009857283154254,0.625282478593207,0.1597952520387882,0.3296505661881491,0.199594230184921,0.09581345526538784,0.06190408448725934,0.06317097365446389,0.20486724981778676,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/aa8aedc47b933498a1c3165f1b683775-3371618f7610b22df332075503c65fdd:getPixels,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/073184c06fa246eec36c3dd3fbcf0b1a-0ea6bfebee60b1b768a891a28122f418:getPixels,T-B-A+,Built within 150m but coordinate displaced (verify GPS first)
20HE0017,"ORGANIZATIONAL OUTCOME 2: PROTECT LIVES AND PROPERTIES AGAINST MAJOR FLOODS - FLOOD MANAGEMENT PROGRAM - CONSTRUCTION/MAINTENANCE OF FLOOD MITIGATION STRUCTURES AND DRAINAGE SYSTEMS - CONSTRUCTION OF SAN ISIDRO RIVER FLOOD CONTROL STRUCTURE, SAN FERNANDO,",Flood Control and Drainage,Completed,10.1755542,123.7170458,ok,2020,2020,34300000.0,QUIRANTE CONSTRUCTION CORPORATION (FORMERLY: QUIRANTE CONSTRUCTION) (32827),,,226,161,True,0.2621899091435997,0.1631194238211495,-0.13222841402924865,0.0308910097919008,0.12997122469545241,0.047946196642148574,-0.032156706377679665,-0.003647669868061733,0.05498088557765416,0.24217704743019863,-0.06587484219317993,0.009352778897809574,-0.056522063295370364,0.045173846559143464,0.016753441289208845,0.008577902603406665,0.013748436659795985,-0.028610751555433578,1.3985452951826143,0.4569197715922124,0.22281511221542005,0.134026718695083,0.3057522628452404,0.19968793723285205,0.07591360569931568,0.04890428271684795,0.22865489815716036,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/65fa5936f6957fb6a57036003e3576fd-a8ea4efed89a5b99b3f02a1078a73fb3:getPixels,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/59659bacd17edae61e1cbd75c8f9a1bd-8ea934a6de00e977c561e3ef026f44fe:getPixels,T+B+A+,Built at coordinate -- construction confirmed
20IK0009,"CONSTRUCTION OF SEAWALL, BRGY. BUENAVISTA, DARAM, SAMAR",Flood Control and Drainage,Completed,11.653526,124.788159,ok,2020,2020,972179.97,PYUKEI CONSTRUCTION INC. (36616),,,226,161,True,-5.752542619286696,-0.11558557806013015,0.07102860017634023,-0.04455697788378993,-0.03579097598503206,-0.008399524240617112,0.028851307554102444,0.013729165204331175,-0.04067602307522226,-0.6041264592430745,-0.09530849389654916,0.05760037152409643,-0.037708122372452746,-0.029497112063826478,-0.011163186195186497,0.02611941972138478,0.013680578008208029,-0.04668919089130125,74.67675050246211,0.13160602454969572,0.2076351975252958,0.0857967719446404,0.312382901410177,0.09302922478709369,0.10684830521903935,0.07046624685898423,0.08282379747634999,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/8eebad941b54b335abdd6f95f9ff744b-ac5e3c5971044526ec28b34402bea18f:getPixels,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/b5aa4a56558ce89fc3b8ce7c5f5bb9b0-41affa4a485c17bc51355043bbc6ca66:getPixels,T-B-A+,Built within 150m but coordinate displaced (verify GPS first)
20GK0031,"CONSTRUCTION OF FLOOD MITIGATION STRUCTURE - CONSTRUCTION OF FLOOD CONTROL STRUCTURE OF TAN-AO RIVER (DOWNSTREAM) ALONG BACOLOD NORTH ROAD, SAGAY CITY, NEGROS OCCIDENTAL",Flood Control and Drainage,Completed,10.8952722,123.4029389,ok,2020,2020,19599835.72,D.K. JOCSON CONSTRUCTION (6896),,,226,161,True,0.40828975046922894,-0.1708694860533468,0.11071183273002252,-0.06015765332332424,-0.002209641442871225,-0.009767825882777512,0.03378953073188963,0.018305386815083972,-0.09207719353001757,0.3549173224529596,-0.08758977695652903,0.043411354921478545,-0.04417842203505047,0.02389951773704766,0.012582790206521685,0.01599825447024797,0.008353586488910408,-0.04520374385720111,101.78869831559079,0.6748539838994331,0.3527364130759939,0.4261644782747757,0.20432970851651427,0.109876329986006,0.12800617860332136,0.07073878192529087,0.20712495775902623,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/e4bca46f879c25d2f6e92bab3de14b87-0941307cc0a41100e72794f8a7a7b547:getPixels,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/05a34174f30825387de7097900eaa7c5-5ec5179a879374dfefc582764e253bd4:getPixels,T+B+A+,Built at coordinate -- construction confirmed
19GI0057,"CONSTRUCTION OF FLOOD CONTROL PROJECT (JARO-AGANAN RIVER), BRGY. DALID, ALIMODIAN, ILOILO",Flood Control and Drainage,Completed,10.8540703,122.4103911,ok,2019,2020,96485496.26,IBC INTERNATIONAL BUILDERS CORPORATION (8576),,,310,298,True,1.294115753596051,0.0804533088527026,-0.13667454104767932,-0.05622123219497673,0.2154223829447361,0.005353013331671504,-0.03602834649427148,0.059339037046038275,-0.03592465452299391,0.9245474001446199,-0.07999401922081674,0.006482926613787055,-0.07351109260702965,0.08139085693152251,0.010561778654623917,0.011800265963407736,0.034170528692468026,-0.0609447820006324,10.556293424550093,0.5524032293277029,0.33398976007283154,0.18461909938992646,0.39568175194788047,0.1489937887333334,0.14240221073813739,0.17572890938371416,0.15753347242105614,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/e0a20910255ca3b0e8b6256d98fae454-423100722253a00d31d399761f77033c:getPixels,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/a36a7f035475dddfcab5e7e0ceb2288b-c1d308678faecdefea919fcc770ae4eb:getPixels,T+B+A+,Built at coordinate -- construction confirmed
19IB0253,"RECONSTRUCTIONOF BANGON RIVER FLOOD CONTROL, BRGY. BANGON, BLANGKAYAN, EASTERN SAMAR",Flood Control and Drainage,Completed,11.411819,125.4715424,ok,2019,2020,9644300.58,J.A. DEVELOPERS AND ENGINEERS (43714),,,310,298,True,-0.06062956040916258,0.010456542291874446,0.0051939842018824105,0.01565052649375687,-0.0082828783928265,0.0067880929768873765,-0.0018532077419743075,-0.013101326792846063,-0.008390278341555115,-0.37239185787893614,0.13923245756180014,-0.0828904628654447,0.0563419946963554,0.005988830276815228,-0.037847134519262735,-0.040224683159153146,-0.0005856939635639007,0.05234925121708753,0.6329609946630778,0.4618178307501152,0.12571018794567423,0.23583665677331056,0.14823529582682402,0.05814124122112985,0.047577745478227726,0.08917769879102705,0.24728917084977503,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/1af99c6ffead14208e7174b4aea9b8ef-2c5dff00d9c0ebe72539ef451188f146:getPixels,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/9af0361a591d7b7d7aaf1d17857382b0-dbe7b0de17357aae4511ea81d98e0fa9:getPixels,T-B-A+,Built within 150m but coordinate displaced (verify GPS first)
19DI0043,"CONSTRUCTION OF RIVER CONTROL ALONG BAY RIVER, (BAY BRIDGE) DILA SIDE, BAY, LAGUNA",Flood Control and Drainage,Completed,14.1794267,121.284695,ok,2019,2020,48947959.6,ST. TIMOTHY CONSTRUCTION CORPORATION ([REVOKED] 39196),,,310,298,True,0.2235181978698141,0.06835694705403836,-0.04407768173191763,0.02427926532212075,0.015027985001980264,-0.0007337215038814128,-0.019293106479904187,-0.001195176573081658,0.008665926464066056,-4.730375685174647,-0.03360936317450885,0.010742016246297056,-0.022867346928211754,-0.004435880846072309,-0.022556129978328756,0.007579297207880177,0.015471731385082383,-0.0023490442125696513,107.32782341340945,0.2867906586284925,0.16544816039156746,0.17537750681082723,0.11118386573130268,0.05254666657447815,0.07856984202712775,0.07949372328668836,0.12017401570815295,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/3abcbd5b23d67543ccf8686ed57e0582-c5605a8a4c2f92f34694ce3013981ccd:getPixels,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/6a91d2b8bc05f762c73a131528793c62-7dbc7dda4ee41ef96535e2bb8a843880:getPixels,T+B-A+,Scattered signal -- possible partial construction
19FC0213,"CONSTRUCTION OF LINE CANAL/DRAINAGE SYSTEM, BRGY. 1, DAET, CAMARINES NORTE",Flood Control and Drainage,Completed,14.1123444,122.9590519,ok,2019,2020,4716111.3,FIRMABUILT CONSTRUCTION (30175),,,310,298,True,-1.9357525971835845,0.08475949721910445,-0.04771292422421834,0.03704657299488612,0.01881570770287846,-0.003120070933217295,-0.022697263369477846,-0.009058734099762341,-0.0007983691574657265,-0.5576848216859178,0.11528810497401404,-0.07471012512096352,0.04057797985305054,0.0625612666370132,0.009125389582205127,-0.029427000465741857,-0.007620161403765529,0.0028569926142324753,85.9525021034863,0.5437587912698898,0.19895788898328998,0.21563613092626932,0.37867124559448384,0.1193327520795166,0.05376483109220862,0.04154141567908227,0.23510124690348821,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/20fc4274b66e6218b5d4611edac99f9d-1a6a5bc43fb3b35e1981296d5115266e:getPixels,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/be7539cc45457f385dff00b7bcaba88e-fc347c8079eb974f48644758743cfd8d:getPixels,T-B-A+,Built within 150m but coordinate displaced (verify GPS first)
20OH0034,OO2:PROTECT LIVES AND PROPERTIES AGAINST MAJOR FLOODS-LOCAL PROGRAM-CONST./REPAIR/REHAB./IMPROVEMENT,Flood Control and Drainage,Completed,14.5639194,120.9853956,ok,2020,2020,1136935.87,JMK BUILDERS CONSTRUCTION (36417),,,226,161,True,0.1480847973191903,0.01706143764947784,-0.03061186159320954,-0.013550423943731696,0.00896414294749855,0.05966676140170114,-0.010613167791542357,-0.023018679993062802,0.010633603526830087,0.8306949001674596,0.01016018370173888,-0.0159848002172497,-0.005824616515510825,-0.0009493521205202475,0.03450939688586583,-0.009382746141278684,-0.014002646955937203,0.006567510743140463,176.63541741504014,0.6028707538005564,0.12597608850072245,0.19374013510576454,0.29019681050689766,0.15001330610960717,0.029772977937757947,0.047438949353992954,0.13819843797380804,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/a77daf218351e9abf1be15163fecd215-69f9630a0df3c6a0a9a3e480cc3f2b24:getPixels,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/9f0d257bb27d46176c2a3d709adc9a24-713544711a30a7313351ce1c459d6541:getPixels,T+B+A+,Built at coordinate -- construction confirmed
